"No.","Time","Source","Destination","Protocol","Length","Info"
"23358","115.549691","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=8787190 Ack=5806 Win=264960 Len=1240"
"23527","115.590386","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=8873990 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 23638]"
"23577","115.601501","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=8897550 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 23638]"
"23626","115.614549","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=8917390 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 23638]"
"23704","115.631262","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=8959550 Ack=5806 Win=264960 Len=1240 [TCP PDU reassembled in 23767]"
"24073","115.723841","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=9160430 Ack=5806 Win=264960 Len=1240"
"24369","124.132734","142.251.32.10","192.168.2.103","TCP","1386","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=9180203 Ack=6380 Win=264448 Len=1240"
"24404","124.137982","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=9205003 Ack=6380 Win=264448 Len=1240"
"24854","124.235666","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=9513826 Ack=6380 Win=264448 Len=1240 [TCP PDU reassembled in 24882]"
"25087","124.297592","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=9656426 Ack=6380 Win=264448 Len=1240 [TCP PDU reassembled in 25163]"
"25346","124.355582","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=9800266 Ack=6380 Win=264448 Len=1240"
"25376","124.362551","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=9831266 Ack=6380 Win=264448 Len=1240"
"25392","124.366187","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=9841186 Ack=6380 Win=264448 Len=1240 [TCP PDU reassembled in 25413]"
"25866","124.463629","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=10115226 Ack=6380 Win=264448 Len=1240 [TCP PDU reassembled in 25994]"
"25888","124.467909","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=10122666 Ack=6380 Win=264448 Len=1240 [TCP PDU reassembled in 25994]"
"25900","124.469672","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=10132586 Ack=6380 Win=264448 Len=1240 [TCP PDU reassembled in 25994]"
"25906","124.471747","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=10136306 Ack=6380 Win=264448 Len=1240 [TCP PDU reassembled in 25994]"
"26403","124.604555","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=10344626 Ack=6380 Win=264448 Len=1240 [TCP PDU reassembled in 26485]"
"26511","124.629340","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=10396706 Ack=6380 Win=264448 Len=1240 [TCP PDU reassembled in 26604]"
"26515","124.630598","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=10401666 Ack=6380 Win=264448 Len=1240 [TCP PDU reassembled in 26604]"
"26564","124.641809","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=10419026 Ack=6380 Win=264448 Len=1240 [TCP PDU reassembled in 26604]"
"26596","124.649278","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=10435146 Ack=6380 Win=264448 Len=1240 [TCP PDU reassembled in 26604]"
"26835","124.711355","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=10551706 Ack=6380 Win=264448 Len=1240"
